"airport_code","month","day","hour","temp_c","precipitation_mm","humidity_perc","pressure_hpa"
MIA,7.0,18.0,11.0,27.8,0.0,82.0,1016.9
MIA,7.0,18.0,12.0,28.3,0.0,82.0,1017.4
MIA,7.0,18.0,13.0,29.4,0.0,77.0,1017.7
MIA,7.0,18.0,14.0,29.4,0.0,74.0,1018.1
MIA,7.0,18.0,15.0,30.6,0.0,70.0,1018.4
MIA,7.0,18.0,16.0,30.6,0.0,70.0,1018.5
MIA,7.0,18.0,17.0,30.6,,72.0,1018.3
MIA,7.0,18.0,18.0,30.6,,72.0,1017.9
MIA,7.0,18.0,19.0,31.1,,68.0,1017.4
MIA,7.0,18.0,20.0,31.1,0.0,68.0,1017.0
MIA,7.0,18.0,21.0,31.1,0.0,70.0,1016.4
MIA,7.0,18.0,22.0,30.0,,75.0,1016.1
MIA,7.0,18.0,23.0,28.3,0.3,82.0,1016.0
MIA,7.0,19.0,0.0,27.8,1.3,85.0,1016.1
MIA,7.0,19.0,1.0,28.9,0.0,80.0,1016.4
MIA,7.0,19.0,2.0,27.8,,88.0,1017.0
MIA,7.0,19.0,3.0,28.3,0.0,88.0,1017.5
MIA,7.0,19.0,4.0,28.3,,88.0,1017.7
MIA,7.0,19.0,5.0,27.8,0.0,90.0,1017.5
MIA,7.0,19.0,6.0,28.3,0.0,85.0,1016.8
MIA,7.0,19.0,7.0,27.8,0.0,88.0,1016.7
MIA,7.0,19.0,8.0,27.2,0.3,88.0,1016.5
MIA,7.0,19.0,9.0,27.2,0.0,91.0,1016.3
MIA,7.0,19.0,10.0,27.2,0.0,88.0,1016.4
MIA,7.0,19.0,11.0,27.2,0.0,88.0,1016.8
MIA,7.0,19.0,12.0,28.3,0.0,85.0,1017.2
MIA,7.0,19.0,13.0,29.4,0.0,77.0,1017.8
MIA,7.0,19.0,14.0,28.9,0.5,82.0,1018.2
MIA,7.0,19.0,15.0,31.1,0.0,73.0,1018.4
MIA,7.0,19.0,16.0,29.4,0.0,74.0,1018.6
MIA,7.0,19.0,17.0,31.1,0.0,68.0,1018.4
MIA,7.0,19.0,18.0,31.1,,70.0,1017.8
MIA,7.0,19.0,19.0,31.7,0.3,65.0,1016.9
MIA,7.0,19.0,20.0,31.7,0.0,63.0,1016.2
MIA,7.0,19.0,21.0,31.7,0.0,63.0,1016.1
MIA,7.0,19.0,22.0,31.1,0.0,66.0,1016.0
MIA,7.0,19.0,23.0,30.0,0.0,72.0,1016.3
MIA,7.0,20.0,0.0,29.4,0.0,74.0,1017.0
MIA,7.0,20.0,1.0,28.9,0.0,77.0,1016.8
MIA,7.0,20.0,2.0,28.9,0.0,77.0,1017.6
MIA,7.0,20.0,3.0,28.9,0.0,72.0,1018.0
MIA,7.0,20.0,4.0,28.3,0.0,72.0,1018.0
MIA,7.0,20.0,5.0,28.3,0.0,77.0,1017.2
MIA,7.0,20.0,6.0,27.8,0.0,79.0,1017.1
MIA,7.0,20.0,7.0,28.3,0.0,79.0,1016.8
MIA,7.0,20.0,8.0,28.3,0.0,79.0,1016.7
MIA,7.0,20.0,9.0,27.8,0.0,85.0,1016.9
MIA,7.0,20.0,10.0,28.3,0.0,82.0,1016.8
MIA,7.0,20.0,11.0,28.0,0.0,84.0,
MIA,7.0,20.0,12.0,24.4,5.1,94.0,1018.1
MIA,7.0,20.0,13.0,26.1,1.5,90.0,1017.7
MIA,7.0,20.0,14.0,28.3,,82.0,1017.7
MIA,7.0,20.0,15.0,30.0,0.0,77.0,1017.8
MIA,7.0,20.0,16.0,31.1,0.0,68.0,1017.9
MIA,7.0,20.0,17.0,31.7,0.0,68.0,1017.6
MIA,7.0,20.0,18.0,32.2,0.0,66.0,1017.3
MIA,7.0,20.0,19.0,32.2,0.0,59.0,1017.1
MIA,7.0,20.0,20.0,32.2,0.0,64.0,1016.9
MIA,7.0,20.0,21.0,28.3,0.5,79.0,1016.6
MIA,7.0,20.0,22.0,31.1,0.0,68.0,1016.1
MIA,7.0,20.0,23.0,30.6,0.0,70.0,1016.0
MIA,7.0,21.0,0.0,29.4,0.0,74.0,1016.7
MIA,7.0,21.0,1.0,29.4,0.0,80.0,1017.2
MIA,7.0,21.0,2.0,27.8,0.8,85.0,1018.2
MIA,7.0,21.0,3.0,27.8,0.0,82.0,1019.0
MIA,7.0,21.0,4.0,27.8,0.0,77.0,1019.1
MIA,7.0,21.0,5.0,27.2,0.0,85.0,1018.4
MIA,7.0,21.0,6.0,27.8,0.0,77.0,1017.5
MIA,7.0,21.0,7.0,27.8,0.0,90.0,1016.7
MIA,7.0,21.0,8.0,27.8,0.0,94.0,1016.5
MIA,7.0,21.0,9.0,27.8,0.0,94.0,1016.6
MIA,7.0,21.0,10.0,28.3,0.0,88.0,1016.9
MIA,7.0,21.0,11.0,28.3,0.0,88.0,1017.0
MIA,7.0,21.0,12.0,28.9,0.0,82.0,1017.3
MIA,7.0,21.0,13.0,29.4,0.0,80.0,1017.8
MIA,7.0,21.0,14.0,30.0,0.0,72.0,1018.1
MIA,7.0,21.0,15.0,31.1,0.0,70.0,1018.0
MIA,7.0,21.0,16.0,32.2,0.0,64.0,1018.3
MIA,7.0,21.0,17.0,32.2,0.0,64.0,1018.1
MIA,7.0,21.0,18.0,32.8,0.0,61.0,1017.9
MIA,7.0,21.0,19.0,32.8,0.0,61.0,1017.2
MIA,7.0,21.0,20.0,32.2,0.0,64.0,1016.5
MIA,7.0,21.0,21.0,32.2,0.0,64.0,1016.4
MIA,7.0,21.0,22.0,31.1,0.0,66.0,1016.5
MIA,7.0,21.0,23.0,30.6,0.0,65.0,1016.3
MIA,7.0,22.0,0.0,30.0,0.0,67.0,1016.2
MIA,7.0,22.0,1.0,29.4,0.0,72.0,1016.6
MIA,7.0,22.0,2.0,28.9,0.0,77.0,1016.9
MIA,7.0,22.0,3.0,28.9,0.0,77.0,1016.9
MIA,7.0,22.0,4.0,29.4,0.0,74.0,1017.3
MIA,7.0,22.0,5.0,28.9,0.0,80.0,1016.8
MIA,7.0,22.0,6.0,28.3,0.0,85.0,1016.3
MIA,7.0,22.0,7.0,28.3,0.0,85.0,1015.8
MIA,7.0,22.0,8.0,27.8,0.0,88.0,1016.0
MIA,7.0,22.0,9.0,27.8,0.0,90.0,1016.2
MIA,7.0,22.0,10.0,27.8,0.0,90.0,1016.8
MIA,7.0,22.0,11.0,27.8,0.0,90.0,1017.2
MIA,7.0,22.0,12.0,28.3,0.0,88.0,1017.1
MIA,7.0,22.0,13.0,29.0,0.0,84.0,
MIA,7.0,22.0,14.0,30.6,0.0,70.0,1017.7
MIA,7.0,22.0,15.0,31.7,0.0,63.0,1017.8
MIA,7.0,22.0,16.0,32.8,0.0,56.0,1018.2
MIA,7.0,22.0,17.0,33.3,0.0,56.0,1017.8
MIA,7.0,22.0,18.0,32.2,0.0,59.0,1017.4
MIA,7.0,22.0,19.0,33.3,0.0,58.0,1016.9
MIA,7.0,22.0,20.0,31.7,0.0,59.0,1016.6
MIA,7.0,22.0,21.0,32.8,0.0,60.0,1016.5
MIA,7.0,22.0,22.0,32.8,0.0,58.0,1016.3
MIA,7.0,22.0,23.0,31.1,0.0,63.0,1016.1
MIA,7.0,23.0,0.0,30.6,0.0,65.0,1016.3
MIA,7.0,23.0,1.0,30.6,0.0,68.0,1016.8
MIA,7.0,23.0,2.0,30.0,0.0,72.0,1017.1
MIA,7.0,23.0,3.0,29.4,0.0,74.0,1017.3
MIA,7.0,23.0,4.0,29.4,0.0,77.0,1017.3
MIA,7.0,23.0,5.0,28.9,0.0,80.0,1017.1
MIA,7.0,23.0,6.0,28.9,0.0,80.0,1017.0
MIA,7.0,23.0,7.0,28.9,0.0,82.0,1016.9
MIA,7.0,23.0,8.0,28.9,0.0,82.0,1017.2
MIA,7.0,23.0,9.0,28.9,0.0,82.0,1017.5
MIA,7.0,23.0,10.0,28.3,0.0,85.0,1017.9
MIA,7.0,23.0,11.0,27.8,0.0,90.0,1018.3
MIA,7.0,23.0,12.0,28.3,0.0,74.0,1018.4
MIA,7.0,23.0,13.0,28.9,0.0,74.0,1018.8
MIA,7.0,23.0,14.0,31.1,0.0,66.0,1018.9
MIA,7.0,23.0,15.0,31.1,0.0,68.0,1019.1
MIA,7.0,23.0,16.0,32.2,0.0,64.0,1018.7
MIA,7.0,23.0,17.0,33.9,0.0,56.0,1018.4
MIA,7.0,23.0,18.0,34.4,0.0,52.0,1017.6
MIA,7.0,23.0,19.0,34.4,0.0,52.0,1016.8
MIA,7.0,23.0,20.0,35.0,0.0,44.0,1016.1
MIA,7.0,23.0,21.0,32.8,0.0,66.0,1015.8
MIA,7.0,23.0,22.0,31.7,0.0,63.0,1016.0
MIA,7.0,23.0,23.0,31.1,0.0,66.0,1016.1
MIA,7.0,24.0,0.0,30.0,0.0,80.0,1016.0
MIA,7.0,24.0,1.0,30.0,0.0,77.0,1016.4
MIA,7.0,24.0,2.0,30.0,0.0,67.0,1016.6
MIA,7.0,24.0,3.0,29.4,0.0,72.0,1016.9
MIA,7.0,24.0,4.0,29.4,0.0,74.0,1016.9
MIA,7.0,24.0,5.0,28.9,0.0,82.0,1016.9
MIA,7.0,24.0,6.0,28.9,0.0,80.0,1016.4
MIA,7.0,24.0,7.0,28.3,0.0,82.0,1016.3
MIA,7.0,24.0,8.0,28.3,0.0,82.0,1016.0
MIA,7.0,24.0,9.0,27.8,0.0,85.0,1015.9
MIA,7.0,24.0,10.0,27.8,0.0,85.0,1016.5
MIA,7.0,24.0,11.0,27.8,0.0,85.0,1016.7
MIA,7.0,24.0,12.0,27.8,0.0,85.0,1016.7
MIA,7.0,24.0,13.0,28.9,0.0,82.0,1016.9
MIA,7.0,24.0,14.0,30.0,0.0,67.0,1017.1
MIA,7.0,24.0,15.0,30.6,0.0,68.0,1017.2
MIA,7.0,24.0,16.0,32.2,0.0,59.0,1017.2
MIA,7.0,24.0,17.0,32.8,0.0,49.0,1016.9
MIA,7.0,24.0,18.0,33.9,0.0,49.0,1016.4
MIA,7.0,24.0,19.0,34.4,0.0,51.0,1015.9
MIA,7.0,24.0,20.0,31.7,0.0,70.0,1015.5
MIA,7.0,24.0,21.0,32.8,0.0,66.0,1014.6
MIA,7.0,24.0,22.0,30.0,0.0,67.0,1015.4
MIA,7.0,24.0,23.0,30.6,0.0,63.0,1015.4
MIA,7.0,25.0,0.0,30.0,0.0,67.0,1015.4
MIA,7.0,25.0,1.0,29.4,0.0,65.0,1015.4
MIA,7.0,25.0,2.0,28.3,0.0,72.0,1015.5
MIA,7.0,25.0,3.0,27.8,0.0,74.0,1016.0
MIA,7.0,25.0,4.0,28.9,0.0,72.0,1016.4
MIA,7.0,25.0,5.0,28.0,0.0,79.0,
MIA,7.0,25.0,6.0,27.8,0.0,79.0,1015.6
MIA,7.0,25.0,7.0,27.2,0.0,85.0,1014.6
MIA,7.0,25.0,8.0,27.2,0.0,79.0,1014.3
MIA,7.0,25.0,9.0,27.2,0.0,82.0,1014.5
MIA,7.0,25.0,10.0,27.2,0.0,77.0,1014.7
MIA,7.0,25.0,11.0,27.2,0.0,79.0,1014.9
MIA,7.0,25.0,12.0,28.3,0.0,82.0,1015.7
MIA,7.0,25.0,13.0,28.9,0.0,77.0,1015.8
MIA,7.0,25.0,14.0,30.0,0.0,72.0,1016.2
MIA,7.0,25.0,15.0,31.1,0.0,66.0,1016.0
MIA,7.0,25.0,16.0,32.2,0.0,59.0,1016.3
MIA,7.0,25.0,17.0,32.8,0.0,60.0,1015.9
MIA,7.0,25.0,18.0,33.3,0.0,54.0,1015.6
MIA,7.0,25.0,19.0,33.9,0.0,54.0,1014.9
MIA,7.0,25.0,20.0,34.4,0.0,48.0,1014.5
MIA,7.0,25.0,21.0,27.8,,74.0,1014.6
MIA,7.0,25.0,22.0,27.2,0.0,74.0,1015.0
MIA,7.0,25.0,23.0,27.2,0.0,77.0,1015.1
MIA,7.0,26.0,0.0,27.8,0.0,74.0,1015.3
MIA,7.0,26.0,1.0,27.8,0.0,74.0,1015.2
MIA,7.0,26.0,2.0,27.2,0.0,85.0,1015.6
MIA,7.0,26.0,3.0,27.2,0.0,85.0,1015.5
MIA,7.0,26.0,4.0,27.8,0.0,82.0,1015.6
MIA,7.0,26.0,5.0,27.2,0.0,79.0,1015.6
MIA,7.0,26.0,6.0,27.8,0.0,79.0,1015.5
MIA,7.0,26.0,7.0,27.2,0.0,82.0,1015.3
MIA,7.0,26.0,8.0,27.2,0.0,82.0,1014.8
MIA,7.0,26.0,9.0,27.2,0.0,85.0,1014.8
MIA,7.0,26.0,10.0,26.7,0.0,87.0,1015.1
MIA,7.0,26.0,11.0,26.7,0.0,85.0,1015.1
MIA,7.0,26.0,12.0,27.8,0.0,82.0,1015.5
MIA,7.0,26.0,13.0,28.9,0.0,77.0,1016.0
MIA,7.0,26.0,14.0,30.6,0.0,70.0,1016.4
MIA,7.0,26.0,15.0,31.1,0.0,66.0,1016.6
MIA,7.0,26.0,16.0,31.1,0.0,63.0,1016.5
MIA,7.0,26.0,17.0,32.8,0.0,52.0,1016.0
MIA,7.0,26.0,18.0,31.7,0.0,70.0,1015.4
MIA,7.0,26.0,19.0,31.1,0.0,70.0,1015.0
MIA,7.0,26.0,20.0,28.3,,85.0,1014.7
MIA,7.0,26.0,21.0,31.1,0.0,73.0,1014.4
MIA,7.0,26.0,22.0,30.6,0.0,72.0,1014.5
MIA,7.0,26.0,23.0,28.9,0.0,77.0,1015.0
MIA,7.0,27.0,0.0,26.7,,85.0,1015.5
MIA,7.0,27.0,1.0,27.2,0.0,77.0,1015.4
MIA,7.0,27.0,2.0,27.8,,79.0,1015.8
MIA,7.0,27.0,3.0,27.2,,85.0,1015.6
MIA,7.0,27.0,4.0,27.2,0.0,85.0,1015.5
MIA,7.0,27.0,5.0,27.2,0.0,85.0,1015.2
MIA,7.0,27.0,6.0,27.8,0.0,82.0,1014.9
MIA,7.0,27.0,7.0,27.8,0.0,82.0,1014.4
MIA,7.0,27.0,8.0,27.2,0.0,85.0,1014.3
MIA,7.0,27.0,9.0,27.2,0.0,82.0,1014.4
MIA,7.0,27.0,10.0,26.7,0.0,85.0,1014.7
MIA,7.0,27.0,11.0,27.2,0.0,82.0,1015.4
MIA,7.0,27.0,12.0,27.8,0.0,82.0,1015.9
MIA,7.0,27.0,13.0,28.9,0.0,80.0,1016.4
MIA,7.0,27.0,14.0,30.6,0.0,70.0,1016.3
MIA,7.0,27.0,15.0,31.7,0.0,57.0,1016.4
MIA,7.0,27.0,16.0,32.8,0.0,58.0,1015.9
MIA,7.0,27.0,17.0,33.3,0.0,54.0,1015.2
MIA,7.0,27.0,18.0,33.3,0.0,52.0,1014.7
MIA,7.0,27.0,19.0,31.7,0.0,68.0,1014.8
MIA,7.0,27.0,20.0,31.1,0.0,63.0,1014.5
MIA,7.0,27.0,21.0,31.1,0.0,68.0,1014.5
MIA,7.0,27.0,22.0,30.6,0.0,72.0,1014.0
MIA,7.0,27.0,23.0,31.1,0.0,61.0,1013.8
MIA,7.0,28.0,0.0,30.0,0.0,67.0,1014.4
MIA,7.0,28.0,1.0,29.4,0.0,74.0,1015.2
MIA,7.0,28.0,2.0,29.4,0.0,77.0,1015.2
MIA,7.0,28.0,3.0,28.9,0.0,80.0,1015.3
MIA,7.0,28.0,4.0,28.9,0.0,80.0,1015.2
MIA,7.0,28.0,5.0,28.3,0.0,79.0,1015.0
MIA,7.0,28.0,6.0,28.3,0.0,79.0,1014.5
MIA,7.0,28.0,7.0,27.2,0.0,85.0,1014.3
MIA,7.0,28.0,8.0,27.2,0.0,85.0,1014.3
MIA,7.0,28.0,9.0,26.7,0.0,87.0,1014.5
MIA,7.0,28.0,10.0,26.7,0.0,87.0,1014.9
MIA,7.0,28.0,11.0,26.7,0.0,90.0,1015.6
MIA,7.0,28.0,12.0,27.8,0.0,88.0,1016.3
MIA,7.0,28.0,13.0,29.4,0.0,77.0,1016.6
MIA,7.0,28.0,14.0,30.0,0.0,72.0,1016.8
MIA,7.0,28.0,15.0,31.7,0.0,61.0,1016.8
MIA,7.0,28.0,16.0,31.7,0.0,57.0,1016.5
MIA,7.0,28.0,17.0,33.3,0.0,58.0,1016.2
MIA,7.0,28.0,18.0,34.4,0.0,54.0,1015.7
MIA,7.0,28.0,19.0,32.2,0.0,58.0,1015.1
MIA,7.0,28.0,20.0,33.9,0.0,56.0,1015.4
MIA,7.0,28.0,21.0,31.7,0.0,63.0,1015.1
MIA,7.0,28.0,22.0,25.6,,84.0,1015.9
MIA,7.0,28.0,23.0,26.7,0.5,79.0,1015.6
MIA,7.0,29.0,0.0,28.3,0.0,74.0,1016.0
MIA,7.0,29.0,1.0,28.9,0.0,74.0,1016.4
MIA,7.0,29.0,2.0,28.9,0.0,77.0,1017.0
MIA,7.0,29.0,3.0,28.9,0.0,77.0,1017.2
MIA,7.0,29.0,4.0,28.9,0.0,77.0,1017.8
MIA,7.0,29.0,5.0,28.3,0.0,77.0,1017.5
MIA,7.0,29.0,6.0,28.3,0.0,77.0,1017.1
MIA,7.0,29.0,7.0,27.8,0.0,79.0,1016.7
MIA,7.0,29.0,8.0,27.8,0.0,79.0,1016.7
MIA,7.0,29.0,9.0,27.2,0.0,82.0,1016.7
MIA,7.0,29.0,10.0,27.2,0.0,82.0,1017.0
MIA,7.0,29.0,11.0,27.8,0.0,79.0,1017.3
MIA,7.0,29.0,12.0,27.8,0.0,82.0,1017.8
MIA,7.0,29.0,13.0,28.3,0.0,77.0,1018.4
MIA,7.0,29.0,14.0,29.4,0.0,74.0,1018.5
MIA,7.0,29.0,15.0,30.6,0.0,68.0,1018.9
MIA,7.0,29.0,16.0,32.2,0.0,62.0,1019.0
MIA,7.0,29.0,17.0,32.8,0.0,61.0,1018.7
MIA,7.0,29.0,18.0,32.8,0.0,61.0,1018.6
MIA,7.0,29.0,19.0,31.7,0.0,63.0,1018.4
MIA,7.0,29.0,20.0,31.1,0.0,63.0,1018.2
MIA,7.0,29.0,21.0,32.2,0.0,59.0,1017.4
MIA,7.0,29.0,22.0,31.1,0.0,66.0,1017.3
MIA,7.0,29.0,23.0,29.4,0.0,77.0,1017.2
MIA,7.0,30.0,0.0,29.4,0.0,72.0,1017.2
MIA,7.0,30.0,1.0,28.9,0.0,72.0,1017.8
MIA,7.0,30.0,2.0,28.9,0.0,80.0,1018.3
MIA,7.0,30.0,3.0,28.9,0.0,74.0,1018.7
MIA,7.0,30.0,4.0,28.9,0.0,74.0,1018.8
MIA,7.0,30.0,5.0,28.3,0.0,79.0,1018.8
MIA,7.0,30.0,6.0,28.3,0.0,79.0,1017.8
MIA,7.0,30.0,7.0,28.3,0.0,79.0,1017.0
MIA,7.0,30.0,8.0,27.8,0.0,82.0,1016.8
MIA,7.0,30.0,9.0,27.8,0.0,82.0,1017.1
MIA,7.0,30.0,10.0,27.8,0.0,85.0,1017.1
MIA,7.0,30.0,11.0,28.3,,82.0,1017.8
MIA,7.0,30.0,12.0,28.9,0.0,80.0,1017.7
MIA,7.0,30.0,13.0,29.4,0.0,72.0,1017.8
MIA,7.0,30.0,14.0,31.7,0.0,68.0,1017.4
MIA,7.0,30.0,15.0,31.7,0.0,65.0,1018.0
MIA,7.0,30.0,16.0,32.2,0.0,66.0,1018.5
MIA,7.0,30.0,17.0,32.8,0.0,60.0,1018.4
MIA,7.0,30.0,18.0,32.8,0.0,58.0,1017.8
MIA,7.0,30.0,19.0,29.4,0.0,68.0,1017.5
MIA,7.0,30.0,20.0,30.6,0.0,70.0,1016.8
MIA,7.0,30.0,21.0,31.7,0.0,65.0,1016.9
MIA,7.0,30.0,22.0,27.2,4.1,79.0,1016.4
MIA,7.0,30.0,23.0,26.1,,90.0,1016.9
MIA,7.0,31.0,0.0,26.1,0.0,82.0,1017.9
MIA,7.0,31.0,1.0,25.6,0.0,90.0,1018.2
MIA,7.0,31.0,2.0,26.1,0.0,82.0,1018.1
MIA,7.0,31.0,3.0,25.6,0.0,84.0,1018.5
MIA,7.0,31.0,4.0,25.6,0.0,84.0,1018.9
MIA,7.0,31.0,5.0,26.7,0.0,85.0,1018.3
MIA,7.0,31.0,6.0,26.7,0.0,85.0,1017.4
MIA,7.0,31.0,7.0,26.7,0.0,85.0,1017.0
MIA,7.0,31.0,8.0,27.2,0.0,79.0,1016.6
MIA,7.0,31.0,9.0,26.7,0.0,82.0,1016.4
MIA,7.0,31.0,10.0,27.2,0.0,85.0,1016.5
MIA,7.0,31.0,11.0,26.7,0.0,87.0,1016.7
MIA,7.0,31.0,12.0,28.3,0.0,82.0,1017.0
MIA,7.0,31.0,13.0,29.4,0.0,80.0,1017.1
MIA,7.0,31.0,14.0,31.1,0.0,73.0,1016.9
MIA,7.0,31.0,15.0,31.7,,63.0,1017.4
MIA,7.0,31.0,16.0,32.2,0.0,64.0,1017.6
MIA,7.0,31.0,17.0,32.8,0.0,58.0,1017.5
MIA,7.0,31.0,18.0,32.8,0.0,61.0,1016.9
MIA,7.0,31.0,19.0,32.2,0.0,64.0,1016.5
MIA,7.0,31.0,20.0,32.8,0.0,60.0,1016.1
MIA,7.0,31.0,21.0,32.8,0.0,60.0,1015.9
MIA,7.0,31.0,22.0,31.7,0.0,61.0,1015.9
MIA,7.0,31.0,23.0,27.2,0.5,85.0,1016.4
MIA,8.0,1.0,0.0,27.2,0.0,85.0,1016.4
MIA,8.0,1.0,1.0,27.8,0.0,79.0,1016.9
MIA,8.0,1.0,2.0,27.8,0.0,79.0,1017.0
MIA,8.0,1.0,3.0,27.8,0.0,79.0,1017.2
MIA,8.0,1.0,4.0,28.3,0.0,77.0,1016.9
MIA,8.0,1.0,5.0,28.3,0.0,70.0,1016.7
MIA,8.0,1.0,6.0,28.9,0.0,80.0,1016.4
MIA,8.0,1.0,7.0,28.9,,80.0,1016.0
MIA,8.0,1.0,8.0,28.9,0.0,74.0,1015.4
MIA,8.0,1.0,9.0,28.3,0.0,82.0,1015.2
MIA,8.0,1.0,10.0,28.3,0.0,82.0,1015.1
MIA,8.0,1.0,11.0,28.3,0.0,79.0,1015.9
MIA,8.0,1.0,12.0,29.4,0.0,74.0,1016.5
MIA,8.0,1.0,13.0,30.6,0.0,68.0,1016.9
MIA,8.0,1.0,14.0,31.1,0.0,63.0,1017.5
MIA,8.0,1.0,15.0,31.1,0.0,61.0,1018.2
MIA,8.0,1.0,16.0,31.7,0.0,59.0,1018.2
MIA,8.0,1.0,17.0,32.8,0.0,56.0,1017.7
MIA,8.0,1.0,18.0,33.3,0.0,52.0,1017.2
MIA,8.0,1.0,19.0,33.3,0.0,49.0,1016.2
MIA,8.0,1.0,20.0,33.3,0.0,49.0,1015.8
MIA,8.0,1.0,21.0,32.2,0.0,56.0,1015.2
MIA,8.0,1.0,22.0,32.2,0.0,56.0,1015.0
MIA,8.0,1.0,23.0,31.7,0.0,59.0,1015.3
MIA,8.0,2.0,0.0,30.6,0.0,61.0,1015.4
MIA,8.0,2.0,1.0,29.4,0.0,72.0,1016.1
MIA,8.0,2.0,2.0,29.4,0.0,72.0,1016.4
MIA,8.0,2.0,3.0,28.9,0.0,74.0,1016.5
MIA,8.0,2.0,4.0,28.9,0.0,74.0,1016.3
MIA,8.0,2.0,5.0,28.3,0.0,77.0,1016.3
MIA,8.0,2.0,6.0,28.3,0.0,74.0,1016.0
MIA,8.0,2.0,7.0,27.8,0.0,74.0,1015.2
MIA,8.0,2.0,8.0,27.8,0.0,74.0,1014.7
MIA,8.0,2.0,9.0,28.3,0.0,70.0,1014.4
MIA,8.0,2.0,10.0,28.3,0.0,72.0,1014.9
MIA,8.0,2.0,11.0,27.2,0.0,79.0,1015.1
MIA,8.0,2.0,12.0,28.9,0.0,72.0,1015.6
MIA,8.0,2.0,13.0,30.0,0.0,65.0,1016.2
MIA,8.0,2.0,14.0,31.1,0.0,61.0,1016.4
MIA,8.0,2.0,15.0,32.2,0.0,50.0,1016.3
MIA,8.0,2.0,16.0,32.8,0.0,50.0,1016.4
MIA,8.0,2.0,17.0,34.4,0.0,46.0,1015.9
MIA,8.0,2.0,18.0,32.8,0.0,61.0,1015.6
MIA,8.0,2.0,19.0,27.8,,77.0,1015.3
MIA,8.0,2.0,20.0,31.1,,68.0,1014.5
MIA,8.0,2.0,21.0,31.7,0.0,63.0,1014.2
MIA,8.0,2.0,22.0,32.2,0.0,58.0,1013.6
MIA,8.0,2.0,23.0,31.1,0.0,63.0,1013.8
MIA,8.0,3.0,0.0,30.0,0.0,70.0,1014.5
MIA,8.0,3.0,1.0,28.3,0.0,74.0,1015.1
MIA,8.0,3.0,2.0,27.8,0.0,74.0,1014.9
MIA,8.0,3.0,3.0,28.3,0.0,77.0,1015.3
MIA,8.0,3.0,4.0,27.8,0.0,85.0,1015.1
MIA,8.0,3.0,5.0,27.2,0.0,88.0,1014.5
MIA,8.0,3.0,6.0,27.2,0.0,85.0,1014.0
MIA,8.0,3.0,7.0,27.2,0.0,85.0,1013.7
MIA,8.0,3.0,8.0,27.2,0.0,82.0,1013.6
MIA,8.0,3.0,9.0,27.2,0.0,82.0,1013.5
MIA,8.0,3.0,10.0,27.8,0.0,79.0,1014.0
MIA,8.0,3.0,11.0,27.2,0.0,85.0,1014.0
MIA,8.0,3.0,12.0,28.3,0.0,79.0,1014.4
MIA,8.0,3.0,13.0,30.0,0.0,72.0,1015.1
MIA,8.0,3.0,14.0,30.0,0.0,67.0,1015.4
MIA,8.0,3.0,15.0,31.1,0.0,66.0,1015.6
MIA,8.0,3.0,16.0,32.8,0.0,54.0,1015.2
MIA,8.0,3.0,17.0,34.4,0.0,49.0,1014.8
MIA,8.0,3.0,18.0,32.8,0.0,60.0,1014.4
MIA,8.0,3.0,19.0,32.2,0.0,62.0,1013.8
MIA,8.0,3.0,20.0,26.7,1.8,79.0,1014.3
MIA,8.0,3.0,21.0,26.1,10.4,88.0,1014.2
MIA,8.0,3.0,22.0,27.8,,74.0,1013.7
MIA,8.0,3.0,23.0,28.3,0.0,82.0,1014.0
MIA,8.0,4.0,0.0,28.3,0.0,82.0,1014.6
MIA,8.0,4.0,1.0,27.8,0.0,85.0,1015.3
MIA,8.0,4.0,2.0,28.3,0.0,82.0,1015.2
MIA,8.0,4.0,3.0,27.8,0.0,82.0,1015.5
MIA,8.0,4.0,4.0,28.3,0.0,77.0,1015.2
MIA,8.0,4.0,5.0,27.2,0.0,85.0,1015.0
MIA,8.0,4.0,6.0,27.2,0.0,88.0,1014.7
MIA,8.0,4.0,7.0,27.2,0.0,88.0,1014.8
MIA,8.0,4.0,8.0,27.2,0.0,88.0,1014.4
MIA,8.0,4.0,9.0,26.7,0.0,87.0,1014.9
MIA,8.0,4.0,10.0,26.7,0.0,85.0,1015.4
MIA,8.0,4.0,11.0,26.7,0.0,85.0,1015.9
MIA,8.0,4.0,12.0,28.3,0.0,74.0,1016.2
MIA,8.0,4.0,13.0,29.4,0.0,72.0,1016.6
MIA,8.0,4.0,14.0,30.6,0.0,70.0,1017.3
MIA,8.0,4.0,15.0,31.7,0.0,63.0,1017.3
MIA,8.0,4.0,16.0,32.8,0.0,60.0,1017.2
MIA,8.0,4.0,17.0,33.3,0.0,58.0,1016.5
MIA,8.0,4.0,18.0,33.9,0.0,62.0,1016.3
MIA,8.0,4.0,19.0,33.9,,62.0,1015.6
MIA,8.0,4.0,20.0,29.4,0.5,70.0,1015.7
MIA,8.0,4.0,21.0,26.7,1.0,85.0,1016.1
MIA,8.0,4.0,22.0,27.2,,82.0,1015.3
MIA,8.0,4.0,23.0,28.3,0.0,79.0,1015.5
MIA,8.0,5.0,0.0,28.9,0.0,80.0,1015.7
MIA,8.0,5.0,1.0,28.3,0.0,82.0,1016.6
MIA,8.0,5.0,2.0,27.8,0.0,88.0,1017.1
MIA,8.0,5.0,3.0,27.8,0.0,82.0,1017.5
